road_type,intersection_degree,distance_to_major_road
secondary,3,9.4983603517522
tertiary,4,172.47554080865382
tertiary,4,14.793969740511454
residential,1,5.650115227521337
primary,3,3.1493405341913565
trunk,3,0.25800304374130595
primary,3,26.95003795303589
primary,4,1.6394776343073774
tertiary,3,540.4972435112403
residential,3,22.59133249737928
tertiary,3,34.34650262507579
trunk,3,3.6331993961094424
primary,3,1.2836393641490969
primary,3,2.35742751564314
primary,3,0.7350112322968878
residential,4,160.38225069571814
trunk,4,5.618530972249795
primary,3,10.637971895913733
trunk,3,1.4832975658330614
trunk,3,1.1692880573211788
tertiary,3,753.212656998747
primary,3,9.715101461202517
tertiary,4,7.633354835051155
secondary,3,13.061970860298253
residential,1,63.59559398150836
primary,4,5.2550460694239725
secondary,3,10.101686793869753
trunk,3,3.5553719363362033
living_street,3,6.008244072105636
trunk,3,2.9434328277692505
primary,3,2.6388807072695966
tertiary,3,9.490016020660985
trunk,3,2.5566941923290343
primary,3,7.36593365598364
tertiary,3,10.50625246670213
trunk,3,2.3281321092201237
tertiary,3,15.540142059967108
residential,3,44.21685088431688
residential,3,33.12423071486036
tertiary,1,16.53776771756669
residential,3,18.45887608069708
primary,3,1.674021301550196
primary,3,4.046909653568276
tertiary,3,25.458138862709774
tertiary,3,10.06645467510683
trunk,1,38.74251107273671
tertiary,3,176.05216777047607
trunk,3,7.786125260025126
secondary,3,1.3690374386327433
primary,3,0.23547823202036805
motorway,3,3.885221984718184
trunk,4,3.4511881158855875
secondary,3,2.1993316093551574
primary_link,3,18.333527919612543
trunk,3,0.7549691455554339
residential,3,78.97923951572758
trunk,3,1.1330934175082925
trunk,3,0.7574807632302245
primary,3,23.07965380819687
primary,4,4.638703629756839
primary,3,5.017918801973181
trunk,3,3.9646944386267613
tertiary,1,15.652576047086688
tertiary,4,5.466107248592703
tertiary,3,2.0829563946838747
secondary,3,115.50384448361152
secondary,4,1.8359342518957935
trunk_link,3,0.8789649998385376
primary,3,1.5142071526164633
trunk,3,5.1416025440429305
trunk,3,1.0490092411073932
tertiary,3,23.36371066628634
tertiary,3,11.032320406488466
tertiary,3,3.8945693450647987
primary,4,1.8112319615907015
trunk,3,4.723562597249191
trunk,3,25.844488054263856
secondary,3,2.56189848363992
secondary,3,5.719518265198487
residential,3,2.2480399088801692
primary,3,4.219431306240102
primary,3,8.379297370250024
residential,1,222.72193930071964
tertiary,1,24.656117617194006
motorway,3,1.4669165980335808
trunk,3,1.275758567168468
primary,3,1.222238633249347
residential,1,220.67438027067814
primary,3,10.289647451051362
trunk,4,1.2637182351251128
trunk,3,1.8495742522110847
primary,3,20.859881066928608
residential,4,2.353783654275389
tertiary,1,21.459568348856234
trunk_link,4,2.818004696320055
primary,3,1.5918771370500286
secondary,3,16.201278708428486
primary,3,29.225831771027153
primary,3,29.225831771027153
tertiary,4,10.240694929092895
trunk_link,3,2.4319019019789074
primary,4,0.49396842884645326
trunk,3,2.7102474881231644
primary,3,2.8216056592348657
tertiary,3,166.78181494629453
primary,4,0.6201441673734174
residential,3,49.72023698610435
primary,4,0.17278228032003673
trunk,3,0.5046157551714664
primary,3,2.5505531277258693
primary,3,2.797375147042711
trunk,3,5.156969754212057
primary,3,1.9723010790483233
trunk,3,3.468832600878679
primary,3,15.077660883072111
secondary,3,13.661095435291156
trunk,3,4.148862472953073
primary,3,0.31653114291128914
tertiary,3,31.582406068491238
primary,3,3.6560209115519386
primary,3,0.2531205890621513
residential,3,4.135774082561389
secondary,3,1.5037722870893633
tertiary,3,24.599512782675074
tertiary,4,3.004919373313003
trunk,1,0.7585744659484169
tertiary,3,20.272139037871924
unclassified,3,9.006938082902291
unclassified,3,8.053547152053891
primary,3,2.3003702319786616
primary,3,8.557980388000885
trunk,3,4.956817136675132
tertiary,4,18.29781904565272
tertiary,4,19.05511489084486
residential,3,70.74477137201579
trunk,3,1.9080668852931646
residential,3,17.21280720031845
secondary,4,3.9115912492729636
trunk,3,4.913947412548412
tertiary,3,18.570407645976168
primary,4,1.8099262985987454
primary,3,0.9497749856790105
secondary,3,2.590638320670469
residential,3,5.442043263955625
tertiary,3,190.19830457091967
secondary,4,25.676985856624384
trunk,3,8.871882046178076
tertiary,3,12.906901107141408
tertiary,3,15.642655263587931
tertiary,3,17.526032507978556
trunk,3,2.781649222095628
tertiary,3,7.714973035519724
secondary,3,9.384744623758444
primary,3,2.458045739787919
primary,3,9.644324086040287
primary,3,0.2231631536804216
trunk,3,12.515486201883009
secondary,4,30.22024559804656
primary,4,2.2200642816769136
tertiary,4,15.841574125531848
trunk,3,3.602978111235065
secondary,3,23.165561581307784
tertiary,1,8.894560318274106
tertiary,3,8.9551276995641
trunk,3,1.1090782315761836
tertiary,3,23.80566527143646
primary,3,3.9834222720128065
secondary,3,4.608158836611258
secondary,3,7.91472592651872
secondary,3,2.7009972979323464
motorway,4,0.8418653489224419
trunk,3,2.262228947205277
secondary,3,0.9532243800933342
secondary,3,4.289970581166225
motorway,3,0.15721578706772052
tertiary,1,5.550221260423951
secondary,3,4.509266490668037
primary,4,3.8184172589338288
trunk,3,3.9361777815158487
tertiary,3,3.4693802621058536
trunk,4,0.2885408315390817
residential,4,25.43179449828107
motorway,1,3.638180426199706
motorway,1,1.8696347877559982
trunk_link,3,3.2951875505460526
primary,3,0.4260604988048627
trunk_link,3,3.942326059507608
residential,4,19.71247973978226
primary,3,27.67806073342929
residential,3,93.81371251480144
primary,3,1.3646382560109989
tertiary,4,214.56500384690779
residential,1,161.04714947863934
secondary,4,0.021130552681923712
trunk,3,1.7625551537439215
trunk,3,1.7625551537439215
trunk,3,0.4309516337791869
residential,3,29.704992981856947
trunk,3,2.412115253820244
trunk,3,1.1883292554102183
primary,3,9.621849769237782
tertiary,3,137.66878480002467
trunk,3,16.939644751609688
secondary,3,8.091786169315672
tertiary,3,31.015086912203287
trunk,3,3.0947969033386866
primary,3,2.98118517649578
tertiary,3,21.65269624364993
secondary,3,2.658031787793131
secondary,4,0.8411276469659638
tertiary,3,8.873639129090376
primary,3,1.309179174897665
residential,4,59.055860762164265
residential,4,57.58791939590869
primary,3,6.367032165277052
primary,3,5.162528832396617
secondary,3,2.7280497864436493
tertiary,3,50.402218429395276
primary,4,1.0231815965170636
secondary,4,20.706075970028213
tertiary,3,825.6696578761668
trunk,3,2.9693284751643163
trunk,3,1.4283321450286974
tertiary,3,6.422194566082177
tertiary,1,139.8220680180744
primary,4,0.4917790996026972
primary,4,0.021689621295398864
primary,3,4.119612422353755
primary,3,9.640189396076892
primary,4,4.620364332650407
primary,3,1.2657162704908087
residential,1,251.9274963625832
primary,3,2.3751787761644327
residential,3,14.140927457629006
secondary,3,6.402192700486763
secondary,3,1.2995462067080772
residential,4,61.475416212573144
tertiary,3,9.997315609665787
primary,4,2.0451746225686858
primary,4,5.4967161592943725
secondary,3,5.206956804737485
primary,3,14.514883225154582
tertiary,3,35.1519050972112
primary,3,1.8977131113959158
primary,3,6.821253478193593
primary,3,9.704336838174322
primary,3,13.87351819321218
trunk,3,0.25609940817558324
busway,3,2.1150066260493916
primary,3,6.497011511292781
trunk,3,6.779020349974873
tertiary,3,58.55509717179098
trunk,3,3.1350896677880034
motorway,3,0.8089186946309699
tertiary,3,9.096493294263913
primary,3,4.651668988452504
primary,4,7.614928794352547
trunk,3,2.951436067807588
tertiary,3,28.84465850782206
primary,3,3.4162132417566418
primary,3,0.12080683431346945
tertiary,3,10.787919362086713
secondary,3,4.222202448309527
primary,4,0.4257485505727393
trunk,3,0.8018430078603419
tertiary,3,11.241116714352678
primary,3,1.1988647150262528
trunk,3,4.697507351557097
residential,4,17.239415967220513
secondary,4,4.311213784875795
primary,3,2.097510352030054
tertiary,3,7.379345747514138
primary_link,4,5.245104900696455
secondary,4,1.7237516103644426
secondary,3,2.6085065053908054
secondary,3,1.0619791069039999
primary,3,0.12699483031768694
secondary,4,3.2263127048476172
primary,3,7.993428301044286
secondary,4,4.616755338989663
residential,3,8.398138031677357
secondary,4,5.367024976748308
residential,1,105.11291800341677
primary,3,0.987916269199217
secondary,4,2.245785019015827
tertiary,1,13.472172516139267
residential,4,25.111660548068688
primary,3,6.577631236034416
primary,4,0.3408435759903951
primary,3,0.6941270606762924
primary,3,12.892264858548483
primary,3,0.34465806900947693
secondary,4,2.691240176254292
secondary,3,3.3732017190154733
secondary,4,19.69126280715195
trunk,3,36.01363836470856
secondary,3,1.6583198918056186
primary,1,6.748213721681977
secondary,3,1.2573021059815839
tertiary,3,51.150022949031694
trunk,3,4.883619584205298
tertiary,3,212.35111977298726
trunk,4,3.0012410306060544
tertiary,3,52.84559576552069
secondary,3,7.6392846923732085
secondary,3,4.154797012017363
trunk,3,4.690433593080044
trunk,4,1.2106146809520635
tertiary,4,4.699649851893255
tertiary,3,78.25107514858334
primary,3,0.7510657406511068
primary,3,7.543770649097076
primary,4,8.89871827237664
trunk_link,3,0.10459593846327792
secondary,3,13.385632160657943
trunk,3,4.373091276428867
secondary,3,2.847556307255081
primary,4,2.166979616908115
tertiary,3,346.0714706318435
primary,3,5.553649141841889
tertiary,3,9.011856205188566
residential,3,15.012627667867784
motorway,3,3.885221984718184
primary,3,3.466345999116102
tertiary,1,14.614293185012714
tertiary,3,15.072782977692388
residential,3,15.293044784315452
primary,3,4.747635981674851
primary,3,0.4244025117954326
primary,3,1.776860044019891
trunk,3,3.276655227629283
tertiary,3,34.03685944305601
secondary,4,10.786480819589213
tertiary,3,23.113779646694603
primary,4,16.2163001437649
secondary,3,2.651368003269109
primary,3,1.5860274801881808
primary,3,2.047734487420443
primary,3,3.5637444819336817
primary_link,4,11.028003237272227
motorway,3,0.6281038583327369
residential,3,37.22439090737741
residential,3,10.565400268537203
primary,3,2.1361696822935508
trunk,3,4.139151622908014
tertiary,3,265.7285466176145
primary,3,2.057616897967483
trunk,3,2.128884978923636
motorway,1,0.542995934894734
residential,5,10.264804811370949
residential,3,45.261117405143985
tertiary,3,56.72581604047739
primary,3,2.779316291916505
trunk,3,0.7410098538780484
unclassified,3,70.26091771879338
primary,3,4.691966256251949
tertiary,3,11.895740726618783
primary,3,5.1191111448729245
primary,3,4.421350219927462
tertiary,3,231.33877060178227
trunk,3,5.063341412487207
tertiary,4,9.660099190065328
primary,4,1.3235021212931288
primary,3,9.21868485691064
primary,3,15.618118314825121
primary,3,3.6250555689726824
secondary,3,12.50249309579353
residential,3,21.729110129664434
primary,4,2.5077841850519738
tertiary,1,9.338132647938776
residential,3,2.4099023947062945
primary,3,2.0680961190930125
trunk,1,4.384008532050974
secondary,3,15.41992956238744
trunk,3,2.193355881348359
residential,4,198.25523889872755
trunk,3,3.2151794618454868
primary,3,12.735781907591328
living_street,1,27.581458533553224
residential,3,26.544262024484016
trunk,3,8.340058347391981
motorway,3,0.11416535836965337
tertiary,3,8.062388466288269
trunk,3,0.5323475701038505
tertiary,3,30.512815695767976
trunk,3,0.2801608897996529
trunk,1,3.732046193257622
motorway,3,1.63373664693371
primary,4,7.872793898235497
trunk,3,1.6656480575769657
secondary,3,7.282285645813385
trunk,3,3.0516140270026355
primary,3,1.9422882654836071
tertiary,3,8.902331048293945
secondary,3,14.393349901304779
primary,3,18.784912564381184
primary,4,1.3929650519786467
primary,3,17.614874080736133
tertiary,3,19.272502028391127
primary,3,3.3475566133685026
primary,3,3.52085333003163
primary,3,5.1513337030579125
trunk,3,21.75000059763283
motorway,3,3.1552966272014187
residential,3,21.49784309180209
tertiary,3,19.5143191191763
tertiary,3,8.4387670390608
secondary,3,47.58001237315379
primary,3,28.98204144184175
tertiary,3,40.504387629525816
trunk,3,5.4821790404204105
secondary,3,6.513056506200567
tertiary,3,20.613396684277404
trunk,3,9.34315867467229
primary,3,3.2032031555519556
primary,3,1.140225777452723
primary,3,0.7492358113667198
primary,3,4.917926341155419
primary,3,0.02573039594904219
residential,3,23.438016424685195
primary,3,31.302009125086347
tertiary,3,31.456189506776678
trunk,3,3.1043768487956807
secondary,4,0.07935858680708281
trunk,3,13.951561588784033
secondary,3,2.045833723786484
trunk,4,7.153400719613533
tertiary,1,21.55237482780212
residential,3,647.2787397596728
trunk,3,2.4017766464168324
trunk,3,0.8858186255682406
secondary,3,3.6449514923966655
primary,3,14.492752344560351
tertiary,3,53.789585691365886
tertiary,3,8.19364433579692
trunk,1,1.607645553225661
primary,3,1.886571880326036
tertiary,3,5.082794894921801
tertiary,4,14.352549735419226
primary,3,16.544862545356988
trunk,3,2.398093969610436
primary,3,0.6512871339228863
trunk,3,4.770405143560507
residential,3,437.88706548886586
trunk,3,14.909002419629825
primary,3,11.17457594651777
trunk,3,3.3812729331678266
motorway,3,1.486648971944555
residential,4,19.83178902912121
trunk,3,16.350121600765846
primary,4,3.5625703651937575
residential,3,10.749955968161256
tertiary,3,6.83312717870185
tertiary,3,4.039016276268525
tertiary,4,167.4927772692597
tertiary,4,167.4927772692597
motorway,3,2.8052007139037705
secondary,4,1.6209083771023713
secondary,4,5.781880220746292
tertiary,3,6.909295117031121
secondary,3,1.3992359735433042
trunk,4,14.510773456761
trunk,3,4.118235924344029
residential,3,61.07691428134583
secondary,3,15.833420885115396
primary,3,0.09327300974831695
trunk,3,3.487548879123761
trunk,3,1.5500206597458583
tertiary,3,10.645900033091781
secondary,3,5.083708018982568
primary_link,3,5.1227245367638465
primary,3,2.1146547510789895
motorway,3,0.22383076808632976
trunk,3,0.33807400739484544
trunk,3,0.4045793340815949
trunk,3,1.5945414189316638
residential,4,17.314545824775124
primary,4,1.8586063299753703
secondary,3,3.295125029760225
secondary,3,2.0432422514256348
trunk,3,10.73336847145162
trunk,3,2.379091128873453
tertiary,3,12.952345542515728
trunk,3,0.7605269409762392
secondary,4,2.492464416185902
tertiary,1,14.255053029328135
trunk,3,0.6860525370817128
primary,4,12.922006351720281
trunk,4,2.88247168817807
tertiary,3,23.472781637998654
trunk,3,5.510642838315289
tertiary,3,18.41143044774315
trunk,3,3.3231661945090236
trunk,3,0.14517131249844895
tertiary,3,30.912764898386843
trunk,4,1.2158212824824095
trunk,3,2.90078529308236
tertiary,3,136.54308634086738
trunk,1,5.1542249158407225
tertiary,4,172.21596696010783
motorway,3,0.8321789910107892
secondary,3,4.592321862103245
tertiary,1,7.301941557683238
secondary,4,0.29040602969386
trunk,4,5.1109318316334225
primary,3,2.8430766560123075
tertiary,3,10.676073729756917
tertiary,3,12.601862264922952
tertiary,4,5.725017163554353
secondary,4,5.151726568383151
tertiary,3,4.478031664928402
secondary,4,2.7837463523213963
tertiary,4,776.4372829810925
primary,3,23.047786354503224
tertiary,3,15.280446546800546
primary,5,16.48722786781912
secondary,4,1.7964031625832824
trunk,3,5.632709089706929
primary,3,4.546518479710163
primary,3,57.05548550229472
primary,3,2.0840515883285664
trunk,3,1.0897848214213732
tertiary,4,337.0713660594155
residential,3,11.35071027593879
secondary,4,2.123303730535219
residential,3,5.848661257604679
trunk,3,11.104746906341536
primary,4,2.2702243055847875
primary,4,5.4033728010217255
trunk,1,4.478963730763516
tertiary,3,29.729877433186466
tertiary,3,151.78830906886864
trunk,3,6.25665587170566
motorway_link,4,1.5575296111573802
primary,4,0.7582297364660506
tertiary,3,24.06757073425486
trunk,1,4.763904339605564
primary,3,3.2038484342900397
trunk,3,2.4485244000559057
primary,3,13.54147161105153
secondary,3,9.548999317182204
trunk,3,1.030716660606445
motorway,3,0.8908733571499498
trunk,3,4.144007786853556
motorway,1,5.008775278901925
residential,3,31.57661871441538
tertiary,1,25.547930718920632
secondary,2,2.500897617266765
tertiary,3,9.606027075484656
primary,3,3.087480606670553
primary,4,1.1845559383686848
tertiary,3,6.716735308087272
residential,3,9.96338128678493
primary,1,35.792965988645065
tertiary,3,6.092377645109592
trunk,4,0.45397079703150217
